,제목,정보제공,날짜
0,"남화산업, 저렴한 그린피에도 높은 이익률…골프장 운영 노하우",아시아경제,2021.04.05 12:55
1,[코스닥 공시] 남화산업,매일경제,2021.02.22 17:34
2,"남화산업, 주당 100원 현금 결산배당 결정",이데일리,2021.02.22 14:32
3,"남화산업, 작년 영업익 74.5억...전년比 34.3%↑",이데일리,2021.02.22 14:32
4,"남화산업, 주당 100원 현금배당 결정",아시아경제,2021.02.22 14:07
5,"남화산업, 주당 100원 현금배당 결정",헤럴드경제,2021.02.22 13:52
6,"남화산업, 지난해 영업익 75억…전년비 34.3%↑",헤럴드경제,2021.02.22 13:52
